TIMESTAMP,HR,TEMP,Sleep_Stage,Index,Custom
24230,61.97,31.93,R,2423000,0
24235,62.23,31.91,R,2423500,0
24240,62.7,31.93,R,2424000,0
24245,62.55,31.93,R,2424500,0
24250,63.07,31.89,R,2425000,0
24255,64.02,31.91,R,2425500,0
24260,64.32,31.91,R,2426000,0
24265,64.58,31.91,R,2426500,0
24270,64.57,31.91,R,2427000,0
24275,63.33,31.91,R,2427500,0
24280,62.2,31.91,R,2428000,0
24285,61.35,31.89,R,2428500,0
24290,60.98,31.89,R,2429000,0
24295,60.78,31.89,R,2429500,0
24300,60.85,31.89,R,2430000,0
24305,61.22,31.89,R,2430500,0
24310,61.28,31.91,R,2431000,0
24315,61.15,31.91,R,2431500,0
24320,61.12,31.89,R,2432000,0
24325,60.42,31.91,R,2432500,0
24330,60.28,31.89,R,2433000,0
24335,60.8,31.87,R,2433500,0
24340,61.52,31.89,R,2434000,0
24345,62.45,31.89,R,2434500,0
24350,63.1,31.85,R,2435000,0
24355,62.88,31.85,R,2435500,0
24360,62.05,31.87,R,2436000,0
24365,61.35,31.87,R,2436500,0
24370,61.05,31.83,R,2437000,0
24375,60.52,31.87,R,2437500,0
24380,60.32,31.85,R,2438000,0
24385,60.62,31.83,R,2438500,0
24390,59.95,31.81,R,2439000,0
24395,59.42,31.83,R,2439500,0
24400,59.05,31.81,R,2440000,0
24405,58.45,31.79,R,2440500,0
24410,57.5,31.79,R,2441000,0
24415,57.48,31.75,R,2441500,0
24420,58.33,31.77,R,2442000,0
24425,59.17,31.79,R,2442500,0
24430,59.65,31.77,R,2443000,0
24435,60.12,31.75,R,2443500,0
24440,60.13,31.77,R,2444000,0
24445,59.68,31.77,R,2444500,0
24450,59.53,31.75,R,2445000,0
24455,60.1,31.77,R,2445500,0
24460,60.82,31.75,R,2446000,0
24465,61.38,31.75,R,2446500,0
24470,61.75,31.75,R,2447000,0
24475,61.72,31.75,R,2447500,0
24480,61.38,31.75,R,2448000,0
24485,61.02,31.73,R,2448500,0
24490,60.85,31.79,R,2449000,0
24495,60.53,31.79,R,2449500,0
24500,59.88,31.77,R,2450000,0
24505,59.43,31.77,R,2450500,0
24510,59.63,31.75,R,2451000,0
24515,60.37,31.77,R,2451500,0
24520,60.43,31.75,R,2452000,0
24525,60.05,31.75,R,2452500,0
24530,60.38,31.73,R,2453000,0
24535,60.92,31.75,R,2453500,0
24540,61.45,31.73,R,2454000,0
24545,61.85,31.71,R,2454500,0
24550,61.88,31.57,R,2455000,0
24555,62.02,31.45,R,2455500,0
24560,62.53,31.39,R,2456000,0
24565,62.62,31.37,R,2456500,0
24570,62.83,31.31,R,2457000,0
24575,62.87,31.29,R,2457500,0
24580,62.27,31.27,R,2458000,0
24585,62.32,31.23,R,2458500,0
24590,62.45,31.21,R,2459000,0
24595,62.13,31.23,R,2459500,0
24600,61.92,31.19,R,2460000,0
24605,62.07,31.19,R,2460500,0
24610,62.3,31.21,R,2461000,0
24615,62.57,31.17,R,2461500,0
24620,63.08,31.17,R,2462000,0
24625,64.05,31.17,R,2462500,0
24630,64.53,31.19,R,2463000,0
24635,64.75,31.17,R,2463500,0
24640,65.53,31.15,R,2464000,0
24645,65.07,31.13,R,2464500,0
24650,64.22,31.17,R,2465000,0
24655,64.8,31.15,R,2465500,0
24660,64.28,31.15,R,2466000,0
24665,63.22,31.17,R,2466500,0
24670,62.87,31.15,R,2467000,0
24675,62.87,31.17,R,2467500,0
24680,62.57,31.15,R,2468000,0
24685,61.85,31.11,R,2468500,0
24690,61.42,31.17,R,2469000,0
24695,60.83,31.15,R,2469500,0
24700,60.5,31.13,R,2470000,0
24705,61.43,31.13,R,2470500,0
24710,62.65,31.15,R,2471000,0
24715,62.37,31.13,R,2471500,0
24720,62.33,31.13,R,2472000,0
24725,62.25,31.15,R,2472500,0
24730,61.53,31.13,R,2473000,0
24735,61.07,31.13,R,2473500,0
24740,60.7,31.11,R,2474000,0
24745,60.88,31.09,R,2474500,0
24750,60.92,31.11,R,2475000,0
24755,60.87,31.11,R,2475500,0
24760,60.27,31.13,R,2476000,0
24765,59.88,31.13,R,2476500,0
24770,59.47,31.13,R,2477000,0
24775,59.55,31.13,R,2477500,0
24780,60.37,31.15,R,2478000,0
24785,61.32,31.15,R,2478500,0
24790,61.83,31.15,R,2479000,0
24795,61.42,31.17,R,2479500,0
24800,60.68,31.17,R,2480000,0
24805,60.57,31.19,R,2480500,0
24810,60.43,31.19,R,2481000,0
24815,60.62,31.21,R,2481500,0
24820,61.55,31.23,R,2482000,0
24825,61.8,31.25,R,2482500,0
24830,61.47,31.25,R,2483000,0
24835,60.97,31.25,W,2483500,0
24840,60.45,31.27,W,2484000,0
24845,60.3,31.95,W,2484500,0
24850,60.65,31.41,W,2485000,0
24855,61.27,31.25,W,2485500,0
24860,62.57,31.55,W,2486000,0
24865,64.13,31.51,W,2486500,0
24870,65.82,31.85,W,2487000,0
24875,66.77,31.47,W,2487500,0
24880,67.17,31.63,W,2488000,0
24885,68.6,31.75,W,2488500,0
24890,70.58,31.83,W,2489000,0
24895,72.17,31.69,W,2489500,0
24900,73.62,31.65,W,2490000,0
24905,75.02,31.29,W,2490500,0
24910,76.72,31.17,W,2491000,0
24915,78.82,31.19,W,2491500,0
24920,80.6,31.11,W,2492000,0
24925,81.67,31.11,W,2492500,0
24930,82.57,31.05,W,2493000,0
24935,83.77,31.11,W,2493500,0
24940,84.57,31.33,W,2494000,0
24945,84.2,31.17,W,2494500,0
24950,83.42,31.11,W,2495000,0
24955,82.85,31.57,W,2495500,0
24960,82.27,30.85,W,2496000,0
24965,81.53,31.01,W,2496500,0
24970,80.2,31.11,W,2497000,0
24975,78.75,31.05,W,2497500,0
24980,77.23,31.19,W,2498000,0
24985,75.93,30.93,W,2498500,0
24990,74.5,31.63,W,2499000,0
24995,72.8,31.67,W,2499500,0
25000,71.8,31.49,W,2500000,0
25005,70.5,31.17,W,2500500,0
25010,69.42,30.97,W,2501000,0
25015,68.53,31.07,W,2501500,0
25020,68.35,31.13,W,2502000,0
25025,67.98,31.23,W,2502500,0
25030,68.48,31.23,W,2503000,0
25035,68.55,31.23,W,2503500,0
25040,69.08,31.23,W,2504000,0
25045,69.03,31.11,W,2504500,0
25050,69.18,31.29,W,2505000,0
25055,69.77,31.33,W,2505500,0
25060,70.32,31.29,W,2506000,0
25065,71.73,31.31,W,2506500,0
25070,73.33,31.29,W,2507000,0
25075,74.38,31.35,W,2507500,0
25080,75.05,31.35,W,2508000,0
25085,75.93,31.33,W,2508500,0
25090,75.53,31.37,W,2509000,0
25095,75.13,31.37,W,2509500,0
25100,74.43,31.33,W,2510000,0
25105,73.95,31.35,W,2510500,0
25110,73.27,31.37,W,2511000,0
25115,72.47,31.35,W,2511500,0
25120,72.05,31.35,W,2512000,0
25125,71.83,31.39,W,2512500,0
25130,71.1,31.35,W,2513000,0
25135,70.55,31.39,W,2513500,0
25140,69.65,31.39,W,2514000,0
25145,68.73,31.39,W,2514500,0
25150,68.45,31.39,W,2515000,0
25155,68.52,31.41,W,2515500,0
25160,68.48,31.41,W,2516000,0
25165,68.22,31.41,W,2516500,0
25170,68.02,31.41,W,2517000,0
25175,67.92,31.39,W,2517500,0
25180,67.67,31.41,W,2518000,0
25185,67.15,31.41,W,2518500,0
25190,67.2,31.41,W,2519000,0
25195,67.37,31.41,W,2519500,0
25200,67.38,31.45,W,2520000,0
25205,67.47,31.41,W,2520500,0
25210,67.55,31.41,W,2521000,0
25215,67.75,31.43,W,2521500,0
25220,68.12,31.41,W,2522000,0
25225,68.45,31.41,W,2522500,0
25230,68.6,31.43,W,2523000,0
25235,68.73,31.43,W,2523500,0
25240,69.17,31.43,W,2524000,0
25245,69.23,31.43,W,2524500,0
25250,68.47,31.43,W,2525000,0
27715,63.77,32.18,W,2771500,0
27720,63.78,32.15,W,2772000,0
27725,63.67,32.16,W,2772500,0
27730,63.63,32.16,W,2773000,0
27735,63.63,32.15,W,2773500,0
27740,63.6,32.16,W,2774000,0
27745,63.27,32.15,R,2774500,0
27750,63.05,32.16,R,2775000,0
27755,63.17,31.95,R,2775500,0
27760,63.05,31.95,R,2776000,0
27765,63,31.91,R,2776500,0
27770,63.42,31.87,R,2777000,0
27775,63.15,31.85,R,2777500,0
27780,62.42,31.85,R,2778000,0
27785,61.78,31.81,R,2778500,0
27790,61.22,31.81,R,2779000,0
27795,61.12,31.77,R,2779500,0
27800,60.98,31.77,R,2780000,0
27805,60.7,31.79,R,2780500,0
27810,60.85,31.75,R,2781000,0
27815,61.12,31.75,R,2781500,0
27820,61.25,31.75,R,2782000,0
27825,60.95,31.73,R,2782500,0
27830,60.33,31.73,R,2783000,0
27835,60.8,31.73,R,2783500,0
27840,61.92,31.73,R,2784000,0
27845,62.45,31.69,R,2784500,0
27850,62.85,31.77,R,2785000,0
27855,62.63,31.73,R,2785500,0
27860,62.42,31.75,R,2786000,0
27865,62.32,31.73,R,2786500,0
27870,61.9,31.73,R,2787000,0
27875,61.07,31.71,R,2787500,0
27880,60,31.73,R,2788000,0
27885,59.05,31.73,R,2788500,0
27890,58.33,31.73,R,2789000,0
27895,57.45,31.75,R,2789500,0
27900,56.75,31.73,R,2790000,0
27905,56.82,31.71,R,2790500,0
27910,56.75,31.73,R,2791000,0
27915,56.98,31.77,R,2791500,0
27920,57.38,31.75,R,2792000,0
27925,57.9,31.73,R,2792500,0
27930,58.28,31.75,R,2793000,0
27935,58.93,31.73,R,2793500,0
27940,60.02,31.73,R,2794000,0
27945,61.23,31.75,R,2794500,0
27950,62.08,31.77,R,2795000,0
27955,62.7,31.75,R,2795500,0
27960,63.32,31.77,R,2796000,0
27965,63.75,31.77,R,2796500,0
27970,64.2,31.75,R,2797000,0
27975,64.32,31.77,R,2797500,0
27980,63.97,31.75,R,2798000,0
27985,63.72,31.77,R,2798500,0
27990,63.75,31.75,R,2799000,0
27995,64.03,31.75,R,2799500,0
28000,64.42,31.77,R,2800000,0
28005,64.65,31.77,R,2800500,0
28010,65.02,31.79,R,2801000,0
28015,65.38,31.77,R,2801500,0
28020,65.43,31.77,R,2802000,0
28025,65.28,31.79,R,2802500,0
28030,65.12,31.79,R,2803000,0
28035,64.93,31.79,R,2803500,0
28040,65,31.79,R,2804000,0
28045,65.02,31.81,R,2804500,0
28050,64.8,31.79,R,2805000,0
28055,64.5,31.81,R,2805500,0
28060,64.23,31.81,R,2806000,0
28065,64.27,31.81,R,2806500,0
28070,64.5,31.79,R,2807000,0
28075,64.9,31.81,R,2807500,0
28080,65.2,31.81,R,2808000,0
28085,65.53,31.81,R,2808500,0
28090,66.12,31.83,R,2809000,0
28095,66.83,31.83,R,2809500,0
28100,67.42,31.83,R,2810000,0
28105,67.75,31.83,R,2810500,0
28110,67.78,31.85,R,2811000,0
28115,68.05,31.85,R,2811500,0
28120,68.45,31.83,R,2812000,0
28125,68.5,31.83,R,2812500,0
28130,68.23,31.85,R,2813000,0
28135,67.78,31.85,R,2813500,0
28140,67.6,31.85,R,2814000,0
28145,67.67,31.83,R,2814500,0
28150,67.55,31.85,R,2815000,0
28155,67.35,31.83,R,2815500,0
28160,67.3,31.87,R,2816000,0
28165,67.47,31.87,R,2816500,0
28170,67.93,31.85,R,2817000,0
28175,68.03,31.83,R,2817500,0
28180,67.85,31.85,R,2818000,0
28185,67.75,31.85,R,2818500,0
28190,67.48,31.87,R,2819000,0
28195,67.15,31.87,R,2819500,0
28200,66.88,31.89,R,2820000,0
28205,66.53,31.87,R,2820500,0
28210,66.08,31.87,R,2821000,0
28215,65.68,31.89,R,2821500,0
28220,65.45,31.87,R,2822000,0
28225,65.23,31.89,R,2822500,0
28230,65.13,31.83,R,2823000,0
28235,65.2,31.89,R,2823500,0
28240,65.43,31.89,R,2824000,0
28245,65.95,31.87,R,2824500,0
28250,66.82,31.89,R,2825000,0
28255,67.68,31.87,R,2825500,0
28260,68.42,31.89,R,2826000,0
28265,69.13,31.89,R,2826500,0
28270,69.65,31.89,R,2827000,0
28275,69.93,31.91,R,2827500,0
28280,70.03,31.89,R,2828000,0
28285,70.23,31.89,R,2828500,0
28290,70.4,31.87,R,2829000,0
28295,70.53,31.91,R,2829500,0
28300,70.57,31.91,R,2830000,0
28305,70.28,31.91,R,2830500,0
28310,69.5,31.93,R,2831000,0
28315,68.53,31.89,R,2831500,0
28320,67.73,31.93,R,2832000,0
28325,67,31.91,R,2832500,0
28330,66.55,31.93,R,2833000,0
28335,66.37,31.93,R,2833500,0
28340,66.33,31.95,R,2834000,0
28345,66.4,31.91,R,2834500,0
28350,66.6,31.91,R,2835000,0
28355,66.72,31.95,R,2835500,0
28360,66.8,31.91,R,2836000,0
28365,67.17,31.91,R,2836500,0
28370,68.2,31.91,R,2837000,0
28375,69.23,31.93,R,2837500,0
28380,69.83,31.93,R,2838000,0
28385,70.33,31.91,R,2838500,0
28390,70.85,31.93,R,2839000,0
28395,71.37,31.91,R,2839500,0
28400,71.65,31.91,R,2840000,0
28405,71.27,31.91,R,2840500,0
28410,70.45,31.93,R,2841000,0
28415,69.83,31.91,R,2841500,0
28420,69.47,31.91,R,2842000,0
28425,68.97,31.91,R,2842500,0
28430,68,31.93,R,2843000,0
28435,67.25,31.93,R,2843500,0
28440,66.78,31.93,R,2844000,0
28445,66.27,31.93,R,2844500,0
28450,66.18,31.91,R,2845000,0
28455,66.25,31.91,R,2845500,0
28460,66.4,31.93,R,2846000,0
28465,66.97,31.93,R,2846500,0
28470,67.6,31.91,R,2847000,0
28475,68.02,31.93,R,2847500,0
28480,67.8,31.93,R,2848000,0
28485,67.27,31.91,R,2848500,0
28490,66.85,31.93,R,2849000,0
28495,66.45,31.93,R,2849500,0
28500,66.25,31.95,R,2850000,0
28505,66.32,31.93,R,2850500,0
28510,66.05,31.91,R,2851000,0
28515,65.3,31.91,R,2851500,0
28520,64.98,31.91,R,2852000,0
28525,64.83,31.93,R,2852500,0
28530,64.87,31.93,R,2853000,0
28535,64.9,31.95,R,2853500,0
28540,65.02,31.97,R,2854000,0
28545,65.18,31.95,R,2854500,0
28550,65.53,31.97,R,2855000,0
28555,66.03,31.93,R,2855500,0
28560,66.42,31.93,R,2856000,0
28565,66.62,31.93,R,2856500,0
28570,66.77,31.95,R,2857000,0
28575,67.47,31.95,R,2857500,0
28580,67.88,31.95,R,2858000,0
28585,68.17,31.93,R,2858500,0
28590,68.28,31.97,R,2859000,0
28595,68.35,31.93,R,2859500,0
28600,68.87,31.95,R,2860000,0
28605,69.68,31.93,R,2860500,0
28610,70.28,31.95,R,2861000,0
28615,70.6,31.95,R,2861500,0
28620,70.72,31.97,R,2862000,0
28625,70.77,31.95,R,2862500,0
28630,70.57,31.95,R,2863000,0
28635,70.15,31.93,R,2863500,0
28640,69.85,31.95,R,2864000,0
28645,69.67,31.95,R,2864500,0
28650,69.82,31.97,R,2865000,0
28655,70.13,31.99,R,2865500,0
28660,70.17,31.95,R,2866000,0
28665,70.1,31.95,R,2866500,0
28670,70.4,32,R,2867000,0
28675,70.77,31.99,R,2867500,0
28680,71.1,31.97,R,2868000,0
28685,71.55,31.97,R,2868500,0
28690,72.23,31.95,R,2869000,0
28695,72.92,31.97,R,2869500,0
28700,73.43,31.99,R,2870000,0
28705,73.8,31.99,R,2870500,0
28710,74.02,31.99,R,2871000,0
28715,74.2,31.99,R,2871500,0
28720,74.7,32,R,2872000,0
28725,75.27,31.99,R,2872500,0
28730,75.47,31.99,R,2873000,0
28735,75.62,31.99,R,2873500,0
28740,75.68,31.99,R,2874000,0
28745,76.67,31.99,R,2874500,0
28750,77.87,31.97,R,2875000,0
28755,78.75,32,R,2875500,0
28760,78.27,32,R,2876000,0
28765,77.53,32,R,2876500,0
28770,76.8,31.99,R,2877000,0
28775,76.05,31.99,R,2877500,0
28780,75.35,31.99,R,2878000,0
28785,74.52,31.97,R,2878500,0
28790,73.43,32,R,2879000,0
28795,72.55,32,R,2879500,0
28800,72.12,31.99,R,2880000,0
28805,70.77,32,R,2880500,0
28810,69.17,32,R,2881000,0
28815,68.08,32,R,2881500,0
28820,68.32,32,R,2882000,0
28825,68.53,32,R,2882500,0
28830,68.58,32.03,R,2883000,0
28835,68.6,32,R,2883500,0
28840,68.37,32,R,2884000,0
28845,68.27,31.99,R,2884500,0
28850,69.48,32,R,2885000,0
28855,69.72,31.99,R,2885500,0
28860,68.92,32,R,2886000,0
28865,68.67,32,R,2886500,0
28870,68.7,32,R,2887000,0
28875,68.58,32,R,2887500,0
28880,68.22,32,R,2888000,0
28885,67.78,32,R,2888500,0
28890,67.08,32,R,2889000,0
28895,66.33,32.03,R,2889500,0
28900,66.15,32,R,2890000,0
28905,66.23,32.03,R,2890500,0
28910,65.32,32,R,2891000,0
28915,65.28,32.03,R,2891500,0
28920,66.12,32.03,R,2892000,0
28925,66.43,32.03,R,2892500,0
28930,66.5,32,R,2893000,0
28935,66.62,32,R,2893500,0
28940,66.95,32.03,R,2894000,0
28945,67.6,32.03,R,2894500,0
28950,68.7,32.05,R,2895000,0
28955,69.8,32.05,R,2895500,0
28960,70.42,32.05,R,2896000,0
28965,70.78,32.03,R,2896500,0
28970,70.78,32.05,R,2897000,0
28975,70.58,32.05,R,2897500,0
28980,70.55,32.05,R,2898000,0
28985,70.55,32.03,R,2898500,0
28990,70.55,32.07,R,2899000,0
28995,70.43,32.07,R,2899500,0
29000,70.3,32.03,R,2900000,0
29005,70.17,32.03,R,2900500,0
29010,69.93,32.03,R,2901000,0
29015,69.78,32.05,R,2901500,0
29020,69.58,32.05,R,2902000,0
29025,69.23,32.05,R,2902500,0
29030,69.32,32.05,R,2903000,0
29035,69.75,32.05,R,2903500,0
29040,69.83,32.03,R,2904000,0
29045,69.7,32.03,R,2904500,0
29050,70.25,32.03,R,2905000,0
29055,70.98,32.07,R,2905500,0
29060,71.4,32.05,R,2906000,0
29065,71.6,32.05,R,2906500,0
29070,71.58,32.05,R,2907000,0
29075,71.22,32.07,R,2907500,0
29080,70.92,32.07,R,2908000,0
29085,70.93,32.07,R,2908500,0
29090,71.05,32.05,R,2909000,0
29095,71.22,32.07,R,2909500,0
29100,71.55,32.05,R,2910000,0
29105,71.82,32.07,R,2910500,0
29110,71.38,32.07,R,2911000,0
29115,70.82,32.09,R,2911500,0
29120,70.07,32.07,R,2912000,0
29125,69.15,32.07,R,2912500,0
29130,70.82,32.07,R,2913000,0
29135,72.33,32.09,R,2913500,0
29140,72.12,32.09,R,2914000,0
29145,72.03,32.07,R,2914500,0
29150,71.87,32.05,R,2915000,0
29155,71.47,32.07,R,2915500,0
29160,70.9,32.07,R,2916000,0
29165,70.3,32.07,R,2916500,0
29170,69.48,32.05,R,2917000,0
29175,68.97,32.07,R,2917500,0
29180,68.87,32.07,R,2918000,0
29185,69.12,32.07,R,2918500,0
29190,67.15,32.07,R,2919000,0
29195,65.83,32.07,R,2919500,0
29200,66.4,32.07,R,2920000,0
29205,66.47,32.07,R,2920500,0
29210,66.28,32.07,R,2921000,0
29215,66.12,32.05,R,2921500,0
29220,66.17,32.07,R,2922000,0
29225,66.53,32.07,R,2922500,0
29230,67.15,32.07,R,2923000,0
29235,67.48,32.05,R,2923500,0
29240,67.83,32.05,R,2924000,0
29245,68.18,32.05,R,2924500,0
29250,68.4,32.05,R,2925000,0
29255,68.5,32.05,R,2925500,0
29260,68.47,32.07,R,2926000,0
29265,68.62,32.03,R,2926500,0
29270,68.88,32.03,R,2927000,0
29275,69.27,32.03,R,2927500,0
29280,69.63,32.05,R,2928000,0
29285,69.6,32.07,R,2928500,0
29290,69.4,32.05,R,2929000,0
29295,69.33,32.05,R,2929500,0
29300,69.37,32.03,R,2930000,0
29305,69.48,32.05,R,2930500,0
29310,69.45,32.03,R,2931000,0
29315,69.27,32,R,2931500,0
29320,69.03,32.05,R,2932000,0
29325,68.82,32,R,2932500,0
29330,68.65,32.03,R,2933000,0
29335,68.38,32.03,R,2933500,0
29340,68.07,32,R,2934000,0
29345,68.07,32,R,2934500,0
29350,68.32,32.03,R,2935000,0
29355,68.43,32,R,2935500,0
29360,68.53,32,R,2936000,0
31465,64.45,31.97,W,3146500,0
31470,64.57,31.93,W,3147000,0
31475,64.57,31.95,W,3147500,0
31480,64.47,31.95,W,3148000,0
31485,64.33,31.93,W,3148500,0
31490,64.3,32.09,W,3149000,0
31495,64.5,32,W,3149500,0
31500,64.78,32,W,3150000,0
31505,64.92,32,W,3150500,0
31510,65,31.99,W,3151000,0
31515,64.62,32,W,3151500,0
31520,64.5,32.11,W,3152000,0
31525,64.87,32.13,W,3152500,0
31530,65.22,32.07,W,3153000,0
31535,65.03,31.95,W,3153500,0
31540,64.82,32.11,W,3154000,0
31545,64.98,32.11,W,3154500,0
31550,65.63,32.13,W,3155000,0
31555,66.65,32.15,W,3155500,0
31560,68.03,32.13,W,3156000,0
31565,69.17,32.13,W,3156500,0
31570,70.1,32.15,W,3157000,0
31575,71.75,32.15,W,3157500,0
31580,72.82,32.16,W,3158000,0
31585,72.67,32.15,W,3158500,0
31590,72.32,32.15,W,3159000,0
31595,72.65,32.15,W,3159500,0
31600,73.2,32.15,W,3160000,0
31605,72.97,32.15,W,3160500,0
31610,72,32.15,W,3161000,0
31615,70.9,32.16,W,3161500,0
31620,69.78,32.16,W,3162000,0
31625,69.2,32.15,W,3162500,0
31630,68.58,32.18,W,3163000,0
31635,67.4,32.15,W,3163500,0
31640,66.45,32.13,W,3164000,0
31645,66.02,32.13,W,3164500,0
31650,66.05,32.13,W,3165000,0
31655,66.25,32.13,W,3165500,0
31660,66.43,32.09,W,3166000,0
31665,67.32,32.07,W,3166500,0
31670,68.32,32.05,W,3167000,0
31675,69.6,32.07,W,3167500,0
31680,71.07,32.15,W,3168000,0
31685,71.72,31.97,W,3168500,0
31690,72.5,31.97,W,3169000,0
31695,73.9,32,W,3169500,0
31700,75.37,32,W,3170000,0
31705,76.17,32,W,3170500,0
31710,76.27,32.05,W,3171000,0
31715,75.68,32.05,W,3171500,0
31720,74.72,32.03,W,3172000,0
31725,73.65,32.05,W,3172500,0
31730,73.67,32.03,W,3173000,0
31735,73.92,32.05,W,3173500,0
31740,73.67,32.03,W,3174000,0
31745,72.88,32.05,W,3174500,0
31750,72.18,32.03,W,3175000,0
31755,71,32.05,W,3175500,0
31760,70,32.03,W,3176000,0
31765,69.93,32.03,W,3176500,0
31770,70.48,32.05,W,3177000,0
31775,71.32,32.07,W,3177500,0
31780,72.57,32.07,W,3178000,0
31785,73.35,31.95,W,3178500,0
31790,72.63,31.87,W,3179000,0
31795,71.47,32.07,W,3179500,0
31800,70.47,32.16,W,3180000,0
31805,70.75,32.16,W,3180500,0
31810,71.1,32.16,W,3181000,0
31815,71.63,32.18,W,3181500,0
31820,71.95,32.18,W,3182000,0
31825,72.28,32.21,W,3182500,0
31830,72.17,32.18,W,3183000,0
31835,72.05,32.18,W,3183500,0
31840,72.23,32.21,W,3184000,0
31845,72.47,32.18,W,3184500,0
31850,72.22,32.18,W,3185000,0
31855,71.67,32.16,W,3185500,0
31860,71.15,32.18,W,3186000,0
31865,70.63,32.16,W,3186500,0
31870,70.2,32.18,W,3187000,0
31875,69.65,32.16,W,3187500,0
31880,69.05,32.09,W,3188000,0
31885,68.58,32.21,W,3188500,0
31890,68.77,32.21,W,3189000,0
31895,68.7,32.23,W,3189500,0
31900,68.47,32.23,W,3190000,0
31905,69.23,32.25,W,3190500,0
31910,71.42,32.23,W,3191000,0
31915,73.2,32.23,W,3191500,0
31920,72.93,32.21,W,3192000,0
31925,72.42,32.23,W,3192500,0
31930,71.98,32.25,W,3193000,0
31935,71.73,32.23,W,3193500,0
31940,71.5,32.25,W,3194000,0
31975,66.15,32.18,W,3197500,0
31980,66.82,32.18,W,3198000,0
31985,67,32.18,W,3198500,0
31990,66.88,32.23,W,3199000,0
31995,66.68,32.18,W,3199500,0
32000,66.37,32.16,W,3200000,0
32035,63,32.16,W,3203500,0
32040,62.37,32.18,W,3204000,0
32045,62.38,32.15,W,3204500,0
32050,62.27,32.15,W,3205000,0
32055,61.72,32.16,W,3205500,0
32060,61.33,32.15,W,3206000,0
